response_id,enrollment_id,group_id,group_name,group_code,is_preview,assignment_external_id,assignment_title,question_external_id,kc_name,step_key,attempts,first_try_correct,replayed,created_at
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-1,1,t,f,2026-04-13 13:09:58.514021+00
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-2,2,f,t,2026-04-13 13:09:58.514021+00
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-3,1,t,f,2026-04-13 13:09:58.514021+00
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-4,1,t,f,2026-04-13 13:09:58.514021+00
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-5,1,t,f,2026-04-13 13:09:58.514021+00
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-6,2,f,t,2026-04-13 13:09:58.514021+00
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-7,2,f,t,2026-04-13 13:09:58.514021+00
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-8,1,t,f,2026-04-13 13:09:58.514021+00
885932,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-9,1,t,f,2026-04-13 13:09:58.514021+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-0,1,t,f,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-1,2,f,t,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-2,1,t,f,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-3,1,t,f,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-4,1,t,f,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-5,1,t,f,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-6,1,t,f,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-7,3,f,t,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-8,1,t,f,2026-04-13 13:10:25.410364+00
885936,2330,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-9,1,t,f,2026-04-13 13:10:25.410364+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-0,1,t,f,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-1,6,f,t,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-2,1,t,f,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-3,1,t,f,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-4,2,f,t,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-5,14,f,t,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-6,3,f,t,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-7,6,f,t,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-8,1,t,f,2026-04-13 13:13:43.816298+00
885958,2323,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,130af36f-60de-4537-a2a5-82fa39cd1709,Opposites of numbers on number line,step-9,1,t,f,2026-04-13 13:13:43.816298+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-0,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-1,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-2,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-3,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-4,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-5,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-6,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-7,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-8,1,t,f,2026-04-13 13:13:51.228583+00
885960,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-9,2,f,t,2026-04-13 13:13:51.228583+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-0,1,t,f,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-1,1,t,f,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-2,2,f,t,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-3,1,t,f,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-4,1,t,f,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-5,1,t,f,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-6,2,f,t,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-7,1,t,f,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-8,1,t,f,2026-04-13 13:15:04.142251+00
885969,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,013053d0-9ba9-457f-9142-4b808bda59b0,Negative numbers on number line,step-9,1,t,f,2026-04-13 13:15:04.142251+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-0,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-1,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-2,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-3,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-4,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-5,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-6,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-7,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-8,1,t,f,2026-04-13 13:15:08.83474+00
885970,2321,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-9,1,t,f,2026-04-13 13:15:08.83474+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-0,5,f,t,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-1,15,f,t,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-2,9,f,t,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-3,4,f,t,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-4,1,t,f,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-5,1,t,f,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-6,1,t,f,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-7,1,t,f,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-8,1,t,f,2026-04-13 13:17:46.409908+00
885976,2317,339,603/605,6035,f,78c72546-66f4-4b0b-a6e0-6930daf021dd,Lesson 2 Part A: Points on the Number Line,e1f33d26-0fa1-4e17-b92a-a8187c358dc1,Decimals on the number line,step-9,1,t,f,2026-04-13 13:17:46.409908+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-0,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-1,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-2,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-3,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-4,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-5,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-6,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-7,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-8,1,t,f,2026-04-13 13:19:54.232256+00
885983,2319,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,86fafffd-f260-499c-935d-c21eb5b83c4f,Greater than and less than symbols,step-9,2,f,t,2026-04-13 13:19:54.232256+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-0,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-1,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-10,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-2,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-3,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-4,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-5,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-6,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-7,2,f,t,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-8,1,t,f,2026-04-13 13:25:11.468675+00
886004,2327,339,603/605,6035,f,6fa9b223-b9fe-4923-b20f-1a22e9266a9e,Lesson 1 Part A: Positive and Negative Numbers,c564c0c6-ff7c-4e26-a1b8-2acfec6a9fb3,Comparing integers on number lines,step-9,1,t,f,2026-04-13 13:25:11.468675+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-0,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-1,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-2,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-3,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-4,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-5,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-6,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-7,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-8,1,t,f,2026-04-13 13:25:46.872365+00
886007,6366,1225,Archived Preview,ARCHIVED-32cc2489-c0de-42a9-847f-178993c89604,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-9,1,t,f,2026-04-13 13:25:46.872365+00
886016,2323,339,603/605,6035,f,77d8641b-83ef-46b4-85e2-d2112eb63a98,Lesson 3 Part A: Comparing Positive and Negative Numbers,b208bfa4-9b55-4e09-ad9b-802a9ef59a52,Comparing integers on number line,step-0,1,t,f,2026-04-13 13:32:00.981305+00
